y,x,zt
204.0,1932.0,24.0
204.0,1956.0,48.0
204.0,1980.0,48.0
204.0,2004.0,48.0
204.0,2028.0,48.0
204.0,2052.0,48.0
204.0,2076.0,24.0
204.0,2100.0,24.0
204.0,2124.0,24.0
204.0,2148.0,24.0
204.0,2172.0,24.0
204.0,2196.0,24.0
204.0,2220.0,24.0
204.0,2244.0,48.0
204.0,2268.0,48.0
204.0,2292.0,48.0
204.0,2316.0,48.0
204.0,2340.0,48.0
204.0,2364.0,48.0
204.0,2388.0,48.0
204.0,2412.0,48.0
204.0,2436.0,48.0
204.0,2460.0,48.0
204.0,2484.0,48.0
204.0,2508.0,48.0
204.0,2532.0,48.0
204.0,2556.0,72.0
204.0,2580.0,72.0
204.0,2604.0,72.0
204.0,2628.0,72.0
204.0,2652.0,72.0
204.0,2676.0,72.0
204.0,2700.0,72.0
204.0,2724.0,72.0
204.0,2748.0,72.0
204.0,2772.0,72.0
204.0,2796.0,72.0
204.0,2820.0,72.0
204.0,2844.0,72.0
204.0,2868.0,72.0
204.0,2892.0,72.0
204.0,2916.0,96.0
204.0,2940.0,96.0
204.0,2964.0,96.0
204.0,2988.0,96.0
204.0,3012.0,96.0
204.0,3036.0,96.0
204.0,3060.0,96.0
228.0,12.0,336.0
228.0,36.0,336.0
228.0,60.0,384.0
228.0,84.0,384.0
228.0,108.0,384.0
228.0,132.0,384.0
228.0,156.0,408.0
228.0,180.0,408.0
228.0,204.0,432.0
228.0,228.0,432.0
228.0,252.0,456.0
228.0,276.0,456.0
228.0,300.0,456.0
228.0,324.0,456.0
228.0,348.0,456.0
228.0,372.0,456.0
228.0,396.0,456.0
228.0,420.0,456.0
228.0,444.0,456.0
228.0,468.0,432.0
228.0,492.0,432.0
228.0,516.0,432.0
228.0,540.0,432.0
228.0,564.0,432.0
228.0,588.0,432.0
228.0,612.0,432.0
228.0,636.0,408.0
228.0,660.0,408.0
228.0,684.0,408.0
228.0,708.0,384.0
228.0,732.0,384.0
228.0,756.0,360.0
228.0,780.0,360.0
228.0,804.0,360.0
228.0,828.0,336.0
228.0,852.0,336.0
228.0,876.0,336.0
228.0,900.0,336.0
228.0,924.0,312.0
228.0,948.0,312.0
228.0,972.0,312.0
228.0,996.0,312.0
228.0,1020.0,288.0
228.0,1044.0,288.0
228.0,1068.0,264.0
228.0,1092.0,264.0
228.0,1116.0,240.0
228.0,1140.0,216.0
228.0,1164.0,216.0
228.0,1188.0,192.0
228.0,1212.0,192.0
228.0,1236.0,168.0
228.0,1260.0,144.0
228.0,1284.0,120.0
228.0,1308.0,120.0
228.0,1332.0,96.0
228.0,1356.0,96.0
228.0,1380.0,96.0
228.0,1404.0,72.0
228.0,1428.0,72.0
228.0,1452.0,72.0
228.0,1476.0,48.0
228.0,1500.0,48.0
228.0,1524.0,48.0
228.0,1548.0,48.0
228.0,1572.0,48.0
228.0,1596.0,24.0
228.0,1620.0,24.0
228.0,1644.0,24.0
228.0,1668.0,24.0
228.0,1692.0,24.0
228.0,1716.0,24.0
228.0,1740.0,24.0
228.0,1764.0,24.0
228.0,1788.0,24.0
228.0,1812.0,24.0
228.0,1836.0,24.0
228.0,1860.0,24.0
228.0,1884.0,24.0
228.0,1908.0,24.0
228.0,1932.0,24.0
228.0,1956.0,48.0
228.0,1980.0,48.0
228.0,2004.0,48.0
228.0,2028.0,48.0
228.0,2052.0,48.0
228.0,2076.0,48.0
228.0,2100.0,24.0
228.0,2124.0,24.0
228.0,2148.0,24.0
228.0,2172.0,24.0
228.0,2196.0,24.0
228.0,2220.0,24.0
228.0,2244.0,48.0
228.0,2268.0,48.0
228.0,2292.0,48.0
228.0,2316.0,48.0
228.0,2340.0,48.0
228.0,2364.0,48.0
228.0,2388.0,48.0
228.0,2412.0,48.0
228.0,2436.0,48.0
228.0,2460.0,48.0
228.0,2484.0,48.0
228.0,2508.0,48.0
228.0,2532.0,48.0
228.0,2556.0,48.0
228.0,2580.0,48.0
228.0,2604.0,72.0
228.0,2628.0,72.0
228.0,2652.0,72.0
228.0,2676.0,72.0
228.0,2700.0,72.0
228.0,2724.0,72.0
228.0,2748.0,72.0
228.0,2772.0,72.0
228.0,2796.0,72.0
228.0,2820.0,72.0
228.0,2844.0,72.0
228.0,2868.0,72.0
228.0,2892.0,72.0
228.0,2916.0,96.0
228.0,2940.0,96.0
228.0,2964.0,96.0
228.0,2988.0,96.0
228.0,3012.0,96.0
228.0,3036.0,96.0
228.0,3060.0,96.0
252.0,12.0,336.0
252.0,36.0,336.0
252.0,60.0,360.0
252.0,84.0,360.0
252.0,108.0,360.0
252.0,132.0,384.0
252.0,156.0,384.0
252.0,180.0,408.0
252.0,204.0,432.0
252.0,228.0,432.0
252.0,252.0,456.0
252.0,276.0,456.0
252.0,300.0,456.0
252.0,324.0,456.0
252.0,348.0,456.0
252.0,372.0,456.0
252.0,396.0,456.0
252.0,420.0,456.0
252.0,444.0,432.0
252.0,468.0,432.0
252.0,492.0,432.0
252.0,516.0,432.0
252.0,540.0,432.0
252.0,564.0,432.0
252.0,588.0,432.0
252.0,612.0,432.0
252.0,636.0,408.0
252.0,660.0,408.0
252.0,684.0,408.0
252.0,708.0,384.0
252.0,732.0,384.0
252.0,756.0,360.0
252.0,780.0,360.0
252.0,804.0,360.0
252.0,828.0,336.0
252.0,852.0,336.0
252.0,876.0,336.0
252.0,900.0,336.0
252.0,924.0,312.0
252.0,948.0,312.0
252.0,972.0,312.0
252.0,996.0,312.0
252.0,1020.0,288.0
252.0,1044.0,288.0
252.0,1068.0,264.0
252.0,1092.0,264.0
252.0,1116.0,240.0
252.0,1140.0,216.0
252.0,1164.0,216.0
252.0,1188.0,192.0
252.0,1212.0,192.0
252.0,1236.0,168.0
252.0,1260.0,144.0
252.0,1284.0,120.0
252.0,1308.0,120.0
252.0,1332.0,96.0
252.0,1356.0,96.0
252.0,1380.0,72.0
252.0,1404.0,72.0
252.0,1428.0,72.0
252.0,1452.0,72.0
252.0,1476.0,48.0
252.0,1500.0,48.0
252.0,1524.0,48.0
252.0,1548.0,48.0
252.0,1572.0,48.0
252.0,1596.0,24.0
252.0,1620.0,24.0
252.0,1644.0,24.0
252.0,1668.0,24.0
252.0,1692.0,24.0
252.0,1716.0,24.0
252.0,1740.0,24.0
252.0,1764.0,24.0
252.0,1788.0,24.0
252.0,1812.0,24.0
252.0,1836.0,24.0
252.0,1860.0,24.0
252.0,1884.0,24.0
252.0,1908.0,24.0
252.0,1932.0,24.0
252.0,1956.0,48.0
252.0,1980.0,48.0
252.0,2004.0,48.0
252.0,2028.0,48.0
252.0,2052.0,48.0
252.0,2076.0,48.0
252.0,2100.0,24.0
252.0,2124.0,24.0
252.0,2148.0,24.0
252.0,2172.0,24.0
252.0,2196.0,24.0
252.0,2220.0,24.0
252.0,2244.0,48.0
252.0,2268.0,48.0
252.0,2292.0,48.0
252.0,2316.0,48.0
252.0,2340.0,48.0
252.0,2364.0,48.0
252.0,2388.0,48.0
252.0,2412.0,48.0
252.0,2436.0,48.0
252.0,2460.0,48.0
252.0,2484.0,48.0
252.0,2508.0,48.0
252.0,2532.0,48.0
252.0,2556.0,48.0
252.0,2580.0,48.0
252.0,2604.0,72.0
252.0,2628.0,72.0
252.0,2652.0,72.0
252.0,2676.0,72.0
252.0,2700.0,72.0
252.0,2724.0,72.0
252.0,2748.0,72.0
252.0,2772.0,72.0
252.0,2796.0,72.0
252.0,2820.0,72.0
252.0,2844.0,72.0
252.0,2868.0,72.0
252.0,2892.0,72.0
252.0,2916.0,96.0
252.0,2940.0,96.0
252.0,2964.0,96.0
252.0,2988.0,96.0
252.0,3012.0,96.0
252.0,3036.0,96.0
252.0,3060.0,96.0
276.0,12.0,312.0
276.0,36.0,312.0
276.0,60.0,336.0
276.0,84.0,360.0
276.0,108.0,360.0
276.0,132.0,384.0
276.0,156.0,384.0
276.0,180.0,384.0
276.0,204.0,408.0
276.0,228.0,408.0
276.0,252.0,432.0
276.0,276.0,432.0
276.0,300.0,456.0
276.0,324.0,456.0
276.0,348.0,456.0
276.0,372.0,456.0
276.0,396.0,432.0
276.0,420.0,432.0
276.0,444.0,432.0
276.0,468.0,432.0
276.0,492.0,432.0
276.0,516.0,432.0
276.0,540.0,432.0
276.0,564.0,432.0
276.0,588.0,432.0
276.0,612.0,408.0
276.0,636.0,408.0
276.0,660.0,408.0
276.0,684.0,408.0
276.0,708.0,384.0
276.0,732.0,384.0
276.0,756.0,360.0
276.0,780.0,360.0
276.0,804.0,360.0
276.0,828.0,336.0
276.0,852.0,336.0
276.0,876.0,336.0
276.0,900.0,336.0
276.0,924.0,336.0
276.0,948.0,312.0
276.0,972.0,312.0
276.0,996.0,312.0
276.0,1020.0,288.0
276.0,1044.0,288.0
276.0,1068.0,264.0
276.0,1092.0,264.0
276.0,1116.0,240.0
276.0,1140.0,216.0
276.0,1164.0,216.0
276.0,1188.0,192.0
276.0,1212.0,168.0
276.0,1236.0,168.0
276.0,1260.0,144.0
276.0,1284.0,120.0
276.0,1308.0,120.0
276.0,1332.0,96.0
276.0,1356.0,72.0
276.0,1380.0,72.0
276.0,1404.0,72.0
276.0,1428.0,72.0
276.0,1452.0,72.0
276.0,1476.0,48.0
276.0,1500.0,48.0
276.0,1524.0,48.0
276.0,1548.0,48.0
276.0,1572.0,48.0
276.0,1596.0,24.0
276.0,1620.0,24.0
276.0,1644.0,24.0
276.0,1668.0,24.0
276.0,1692.0,24.0
276.0,1716.0,24.0
276.0,1740.0,24.0
276.0,1764.0,24.0
276.0,1788.0,24.0
276.0,1812.0,24.0
276.0,1836.0,24.0
276.0,1860.0,24.0
276.0,1884.0,24.0
276.0,1908.0,24.0
276.0,1932.0,24.0
276.0,1956.0,48.0
276.0,1980.0,48.0
276.0,2004.0,48.0
276.0,2028.0,48.0
276.0,2052.0,48.0
276.0,2076.0,48.0
276.0,2100.0,24.0
276.0,2124.0,24.0
276.0,2148.0,24.0
276.0,2172.0,24.0
276.0,2196.0,24.0
276.0,2220.0,24.0
276.0,2244.0,48.0
276.0,2268.0,48.0
276.0,2292.0,48.0
276.0,2316.0,48.0
276.0,2340.0,48.0
276.0,2364.0,48.0
276.0,2388.0,48.0
276.0,2412.0,48.0
276.0,2436.0,48.0
276.0,2460.0,48.0
276.0,2484.0,48.0
276.0,2508.0,48.0
276.0,2532.0,48.0
276.0,2556.0,72.0
276.0,2580.0,48.0
276.0,2604.0,48.0
276.0,2628.0,48.0
276.0,2652.0,48.0
276.0,2676.0,72.0
276.0,2700.0,72.0
276.0,2724.0,72.0
276.0,2748.0,72.0
276.0,2772.0,72.0
276.0,2796.0,72.0
276.0,2820.0,72.0
276.0,2844.0,72.0
276.0,2868.0,72.0
276.0,2892.0,72.0
276.0,2916.0,96.0
276.0,2940.0,96.0
276.0,2964.0,96.0
276.0,2988.0,96.0
276.0,3012.0,96.0
276.0,3036.0,96.0
276.0,3060.0,96.0
300.0,12.0,288.0
300.0,36.0,288.0
300.0,60.0,336.0
300.0,84.0,336.0
300.0,108.0,336.0
300.0,132.0,360.0
300.0,156.0,360.0
300.0,180.0,384.0
300.0,204.0,384.0
300.0,228.0,408.0
300.0,252.0,408.0
300.0,276.0,432.0
300.0,300.0,432.0
300.0,324.0,456.0
300.0,348.0,456.0
300.0,372.0,432.0
300.0,396.0,432.0
300.0,420.0,432.0
300.0,444.0,432.0
300.0,468.0,432.0
300.0,492.0,432.0
300.0,516.0,432.0
300.0,540.0,432.0
300.0,564.0,432.0
300.0,588.0,408.0
300.0,612.0,408.0
300.0,636.0,408.0
300.0,660.0,408.0
300.0,684.0,408.0
300.0,708.0,384.0
300.0,732.0,384.0
300.0,756.0,360.0
300.0,780.0,360.0
300.0,804.0,360.0
300.0,828.0,336.0
300.0,852.0,336.0
300.0,876.0,336.0
300.0,900.0,336.0
300.0,924.0,336.0
300.0,948.0,312.0
300.0,972.0,312.0
300.0,996.0,288.0
300.0,1020.0,288.0
300.0,1044.0,264.0
300.0,1068.0,264.0
300.0,1092.0,240.0
300.0,1116.0,240.0
300.0,1140.0,216.0
300.0,1164.0,192.0
300.0,1188.0,192.0
300.0,1212.0,168.0
300.0,1236.0,168.0
300.0,1260.0,144.0
300.0,1284.0,120.0
300.0,1308.0,96.0
300.0,1332.0,96.0
300.0,1356.0,72.0
300.0,1380.0,72.0
300.0,1404.0,72.0
300.0,1428.0,72.0
300.0,1452.0,72.0
300.0,1476.0,48.0
300.0,1500.0,48.0
300.0,1524.0,48.0
300.0,1548.0,48.0
300.0,1572.0,48.0
300.0,1596.0,24.0
300.0,1620.0,24.0
300.0,1644.0,24.0
300.0,1668.0,24.0
300.0,1692.0,24.0
300.0,1716.0,24.0
300.0,1740.0,24.0
300.0,1764.0,24.0
300.0,1788.0,24.0
300.0,1812.0,24.0
300.0,1836.0,24.0
300.0,1860.0,24.0
300.0,1884.0,24.0
300.0,1908.0,24.0
300.0,1932.0,48.0
300.0,1956.0,48.0
300.0,1980.0,48.0
300.0,2004.0,48.0
300.0,2028.0,48.0
300.0,2052.0,48.0
300.0,2076.0,48.0
300.0,2100.0,24.0
300.0,2124.0,24.0
300.0,2148.0,24.0
300.0,2172.0,24.0
300.0,2196.0,24.0
300.0,2220.0,24.0
300.0,2244.0,48.0
300.0,2268.0,48.0
300.0,2292.0,48.0
300.0,2316.0,48.0
300.0,2340.0,48.0
300.0,2364.0,48.0
300.0,2388.0,48.0
300.0,2412.0,48.0
300.0,2436.0,48.0
300.0,2460.0,48.0
300.0,2484.0,48.0
300.0,2508.0,48.0
300.0,2532.0,48.0
300.0,2556.0,48.0
300.0,2580.0,48.0
300.0,2604.0,48.0
300.0,2628.0,48.0
300.0,2652.0,48.0
300.0,2676.0,72.0
300.0,2700.0,72.0
300.0,2724.0,72.0
300.0,2748.0,72.0
300.0,2772.0,72.0
300.0,2796.0,72.0
300.0,2820.0,72.0
300.0,2844.0,72.0
300.0,2868.0,72.0
300.0,2892.0,72.0
300.0,2916.0,96.0
300.0,2940.0,96.0
300.0,2964.0,96.0
300.0,2988.0,96.0
300.0,3012.0,96.0
300.0,3036.0,96.0
300.0,3060.0,96.0
324.0,12.0,288.0
324.0,36.0,288.0
324.0,60.0,312.0
324.0,84.0,336.0
324.0,108.0,336.0
324.0,132.0,360.0
324.0,156.0,360.0
324.0,180.0,360.0
324.0,204.0,384.0
324.0,228.0,384.0
324.0,252.0,408.0
324.0,276.0,408.0
324.0,300.0,408.0
324.0,324.0,432.0
324.0,348.0,432.0
324.0,372.0,432.0
324.0,396.0,432.0
324.0,420.0,432.0
324.0,444.0,432.0
324.0,468.0,432.0
324.0,492.0,432.0
324.0,516.0,432.0
324.0,540.0,408.0
324.0,564.0,408.0
324.0,588.0,408.0
324.0,612.0,408.0
324.0,636.0,408.0
324.0,660.0,408.0
324.0,684.0,408.0
324.0,708.0,384.0
324.0,732.0,384.0
324.0,756.0,360.0
324.0,780.0,360.0
324.0,804.0,360.0
324.0,828.0,336.0
324.0,852.0,336.0
324.0,876.0,336.0
324.0,900.0,336.0
324.0,924.0,336.0
324.0,948.0,312.0
324.0,972.0,312.0
324.0,996.0,288.0
324.0,1020.0,288.0
324.0,1044.0,264.0
324.0,1068.0,240.0
324.0,1092.0,240.0
324.0,1116.0,216.0
324.0,1140.0,192.0
324.0,1164.0,192.0
324.0,1188.0,192.0
324.0,1212.0,168.0
324.0,1236.0,168.0
324.0,1260.0,144.0
324.0,1284.0,120.0
324.0,1308.0,96.0
324.0,1332.0,96.0
324.0,1356.0,72.0
324.0,1380.0,72.0
324.0,1404.0,72.0
324.0,1428.0,72.0
324.0,1452.0,72.0
324.0,1476.0,48.0
324.0,1500.0,48.0
324.0,1524.0,48.0
324.0,1548.0,48.0
324.0,1572.0,48.0
324.0,1596.0,24.0
324.0,1620.0,24.0
324.0,1644.0,24.0
324.0,1668.0,24.0
324.0,1692.0,24.0
324.0,1716.0,24.0
324.0,1740.0,24.0
324.0,1764.0,24.0
324.0,1788.0,24.0
324.0,1812.0,24.0
324.0,1836.0,24.0
324.0,1860.0,24.0
324.0,1884.0,24.0
324.0,1908.0,24.0
324.0,1932.0,48.0
324.0,1956.0,48.0
324.0,1980.0,48.0
324.0,2004.0,48.0
324.0,2028.0,48.0
324.0,2052.0,48.0
324.0,2076.0,48.0
324.0,2100.0,24.0
324.0,2124.0,24.0
324.0,2148.0,24.0
324.0,2172.0,24.0
324.0,2196.0,24.0
324.0,2220.0,24.0
324.0,2244.0,48.0
324.0,2268.0,48.0
324.0,2292.0,48.0
324.0,2316.0,48.0
324.0,2340.0,48.0
324.0,2364.0,48.0
324.0,2388.0,48.0
324.0,2412.0,48.0
324.0,2436.0,48.0
324.0,2460.0,48.0
324.0,2484.0,48.0
324.0,2508.0,48.0
324.0,2532.0,72.0
324.0,2556.0,72.0
324.0,2580.0,72.0
324.0,2604.0,48.0
324.0,2628.0,48.0
324.0,2652.0,48.0
324.0,2676.0,72.0
324.0,2700.0,72.0
324.0,2724.0,96.0
324.0,2748.0,96.0
324.0,2772.0,96.0
324.0,2796.0,96.0
324.0,2820.0,72.0
324.0,2844.0,72.0
324.0,2868.0,72.0
324.0,2892.0,72.0
324.0,2916.0,96.0
324.0,2940.0,96.0
324.0,2964.0,96.0
324.0,2988.0,96.0
324.0,3012.0,96.0
324.0,3036.0,96.0
324.0,3060.0,96.0
348.0,12.0,288.0
348.0,36.0,288.0
348.0,60.0,288.0
348.0,84.0,312.0
348.0,108.0,312.0
348.0,132.0,336.0
348.0,156.0,360.0
348.0,180.0,360.0
348.0,204.0,360.0
348.0,228.0,384.0
348.0,252.0,384.0
348.0,276.0,384.0
348.0,300.0,384.0
348.0,324.0,432.0
348.0,348.0,432.0
348.0,372.0,432.0
348.0,396.0,432.0
348.0,420.0,432.0
348.0,444.0,432.0
348.0,468.0,432.0
348.0,492.0,408.0
348.0,516.0,408.0
348.0,540.0,408.0
348.0,564.0,408.0
348.0,588.0,408.0
348.0,612.0,408.0
348.0,636.0,408.0
348.0,660.0,408.0
348.0,684.0,384.0
348.0,708.0,384.0
348.0,732.0,384.0
348.0,756.0,360.0
348.0,780.0,360.0
348.0,804.0,360.0
348.0,828.0,336.0
348.0,852.0,336.0
348.0,876.0,336.0
348.0,900.0,360.0
348.0,924.0,336.0
348.0,948.0,312.0
348.0,972.0,312.0
348.0,996.0,288.0
348.0,1020.0,288.0
348.0,1044.0,264.0
348.0,1068.0,240.0
348.0,1092.0,216.0
348.0,1116.0,216.0
348.0,1140.0,192.0
348.0,1164.0,192.0
348.0,1188.0,168.0
348.0,1212.0,168.0
348.0,1236.0,144.0
348.0,1260.0,144.0
348.0,1284.0,120.0
348.0,1308.0,96.0
348.0,1332.0,96.0
348.0,1356.0,72.0
348.0,1380.0,72.0
348.0,1404.0,72.0
348.0,1428.0,72.0
348.0,1452.0,48.0
348.0,1476.0,48.0
348.0,1500.0,48.0
348.0,1524.0,48.0
348.0,1548.0,48.0
348.0,1572.0,48.0
348.0,1596.0,24.0
348.0,1620.0,24.0
348.0,1644.0,24.0
348.0,1668.0,24.0
348.0,1692.0,24.0
348.0,1716.0,24.0
348.0,1740.0,24.0
348.0,1764.0,24.0
348.0,1788.0,24.0
348.0,1812.0,24.0
348.0,1836.0,24.0
348.0,1860.0,24.0
348.0,1884.0,24.0
348.0,1908.0,48.0
348.0,1932.0,48.0
348.0,1956.0,48.0
348.0,1980.0,48.0
348.0,2004.0,48.0
348.0,2028.0,48.0
348.0,2052.0,48.0
348.0,2076.0,48.0
348.0,2100.0,48.0
348.0,2124.0,48.0
348.0,2148.0,48.0
348.0,2172.0,48.0
348.0,2196.0,48.0
348.0,2220.0,48.0
348.0,2244.0,48.0
348.0,2268.0,48.0
348.0,2292.0,48.0
348.0,2316.0,48.0
348.0,2340.0,48.0
348.0,2364.0,72.0
348.0,2388.0,72.0
348.0,2412.0,48.0
348.0,2436.0,48.0
348.0,2460.0,48.0
348.0,2484.0,48.0
348.0,2508.0,48.0
348.0,2532.0,72.0
348.0,2556.0,72.0
348.0,2580.0,72.0
348.0,2604.0,48.0
348.0,2628.0,72.0
348.0,2652.0,72.0
348.0,2676.0,72.0
348.0,2700.0,72.0
348.0,2724.0,96.0
348.0,2748.0,96.0
348.0,2772.0,96.0
348.0,2796.0,96.0
348.0,2820.0,72.0
348.0,2844.0,72.0
348.0,2868.0,72.0
348.0,2892.0,72.0
348.0,2916.0,96.0
348.0,2940.0,96.0
348.0,2964.0,96.0
348.0,2988.0,96.0
348.0,3012.0,96.0
348.0,3036.0,96.0
348.0,3060.0,96.0
372.0,12.0,288.0
372.0,36.0,288.0
372.0,60.0,288.0
372.0,84.0,288.0
372.0,108.0,312.0
372.0,132.0,312.0
372.0,156.0,336.0
372.0,180.0,336.0
372.0,204.0,360.0
372.0,228.0,360.0
372.0,252.0,384.0
372.0,276.0,384.0
372.0,300.0,384.0
372.0,324.0,408.0
372.0,348.0,432.0
372.0,372.0,432.0
372.0,396.0,432.0
372.0,420.0,432.0
372.0,444.0,408.0
372.0,468.0,408.0
372.0,492.0,408.0
372.0,516.0,408.0
372.0,540.0,408.0
372.0,564.0,408.0
372.0,588.0,408.0
372.0,612.0,408.0
372.0,636.0,408.0
372.0,660.0,408.0
372.0,684.0,384.0
372.0,708.0,384.0
372.0,732.0,384.0
372.0,756.0,360.0
372.0,780.0,360.0
372.0,804.0,360.0
372.0,828.0,336.0
372.0,852.0,336.0
372.0,876.0,336.0
372.0,900.0,360.0
372.0,924.0,336.0
372.0,948.0,312.0
372.0,972.0,312.0
372.0,996.0,288.0
372.0,1020.0,288.0
372.0,1044.0,264.0
372.0,1068.0,240.0
372.0,1092.0,216.0
372.0,1116.0,216.0
372.0,1140.0,192.0
372.0,1164.0,192.0
372.0,1188.0,168.0
372.0,1212.0,168.0
372.0,1236.0,144.0
372.0,1260.0,144.0
372.0,1284.0,120.0
372.0,1308.0,96.0
372.0,1332.0,96.0
372.0,1356.0,72.0
372.0,1380.0,72.0
372.0,1404.0,72.0
372.0,1428.0,72.0
372.0,1452.0,48.0
372.0,1476.0,48.0
372.0,1500.0,48.0
372.0,1524.0,48.0
372.0,1548.0,48.0
372.0,1572.0,48.0
372.0,1596.0,48.0
372.0,1620.0,24.0
372.0,1644.0,24.0
372.0,1668.0,24.0
372.0,1692.0,24.0
372.0,1716.0,24.0
372.0,1740.0,24.0
372.0,1764.0,24.0
372.0,1788.0,24.0
372.0,1812.0,24.0
372.0,1836.0,24.0
372.0,1860.0,24.0
372.0,1884.0,48.0
372.0,1908.0,48.0
372.0,1932.0,48.0
372.0,1956.0,48.0
372.0,1980.0,48.0
372.0,2004.0,48.0
372.0,2028.0,48.0
372.0,2052.0,48.0
372.0,2076.0,48.0
372.0,2100.0,48.0
372.0,2124.0,48.0
372.0,2148.0,48.0
372.0,2172.0,48.0
372.0,2196.0,24.0
372.0,2220.0,24.0
372.0,2244.0,48.0
372.0,2268.0,48.0
372.0,2292.0,48.0
372.0,2316.0,48.0
372.0,2340.0,48.0
372.0,2364.0,48.0
372.0,2388.0,72.0
372.0,2412.0,48.0
372.0,2436.0,48.0
372.0,2460.0,48.0
372.0,2484.0,48.0
372.0,2508.0,72.0
372.0,2532.0,72.0
372.0,2556.0,72.0
372.0,2580.0,72.0
372.0,2604.0,48.0
372.0,2628.0,72.0
372.0,2652.0,72.0
372.0,2676.0,72.0
372.0,2700.0,72.0
372.0,2724.0,96.0
372.0,2748.0,96.0
372.0,2772.0,96.0
372.0,2796.0,72.0
372.0,2820.0,96.0
372.0,2844.0,72.0
372.0,2868.0,72.0
372.0,2892.0,96.0
372.0,2916.0,96.0
372.0,2940.0,96.0
372.0,2964.0,96.0
372.0,2988.0,96.0
372.0,3012.0,96.0
372.0,3036.0,96.0
372.0,3060.0,96.0
396.0,12.0,264.0
396.0,36.0,264.0
396.0,60.0,264.0
396.0,84.0,264.0
396.0,108.0,288.0
396.0,132.0,312.0
396.0,156.0,312.0
396.0,180.0,336.0
396.0,204.0,336.0
396.0,228.0,360.0
396.0,252.0,360.0
396.0,276.0,360.0
396.0,300.0,360.0
396.0,324.0,384.0
396.0,348.0,408.0
396.0,372.0,408.0
396.0,396.0,408.0
396.0,420.0,432.0
396.0,444.0,408.0
396.0,468.0,408.0
396.0,492.0,408.0
396.0,516.0,408.0
396.0,540.0,408.0
396.0,564.0,408.0
396.0,588.0,408.0
396.0,612.0,408.0
396.0,636.0,408.0
396.0,660.0,384.0
396.0,684.0,384.0
396.0,708.0,384.0
396.0,732.0,360.0
396.0,756.0,360.0
396.0,780.0,360.0
396.0,804.0,360.0
396.0,828.0,336.0
396.0,852.0,336.0
396.0,876.0,336.0
396.0,900.0,336.0
396.0,924.0,336.0
396.0,948.0,336.0
396.0,972.0,312.0
396.0,996.0,288.0
396.0,1020.0,288.0
396.0,1044.0,264.0
396.0,1068.0,240.0
396.0,1092.0,240.0
396.0,1116.0,216.0
396.0,1140.0,192.0
396.0,1164.0,192.0
396.0,1188.0,168.0
396.0,1212.0,168.0
396.0,1236.0,144.0
396.0,1260.0,144.0
396.0,1284.0,120.0
396.0,1308.0,120.0
396.0,1332.0,96.0
396.0,1356.0,72.0
396.0,1380.0,72.0
396.0,1404.0,72.0
396.0,1428.0,72.0
396.0,1452.0,48.0
396.0,1476.0,48.0
396.0,1500.0,48.0
396.0,1524.0,48.0
396.0,1548.0,48.0
396.0,1572.0,48.0
396.0,1596.0,24.0
396.0,1620.0,24.0
396.0,1644.0,24.0
396.0,1668.0,24.0
396.0,1692.0,24.0
396.0,1716.0,24.0
396.0,1740.0,24.0
396.0,1764.0,24.0
396.0,1788.0,24.0
396.0,1812.0,24.0
396.0,1836.0,24.0
396.0,1860.0,24.0
396.0,1884.0,48.0
396.0,1908.0,48.0
396.0,1932.0,48.0
396.0,1956.0,48.0
396.0,1980.0,48.0
396.0,2004.0,48.0
396.0,2028.0,48.0
396.0,2052.0,48.0
396.0,2076.0,48.0
396.0,2100.0,48.0
396.0,2124.0,48.0
396.0,2148.0,48.0
396.0,2172.0,48.0
396.0,2196.0,48.0
396.0,2220.0,48.0
396.0,2244.0,48.0
396.0,2268.0,48.0
396.0,2292.0,48.0
396.0,2316.0,48.0
396.0,2340.0,48.0
396.0,2364.0,48.0
396.0,2388.0,48.0
396.0,2412.0,48.0
396.0,2436.0,48.0
396.0,2460.0,48.0
396.0,2484.0,48.0
396.0,2508.0,48.0
396.0,2532.0,72.0
396.0,2556.0,72.0
396.0,2580.0,72.0
396.0,2604.0,48.0
396.0,2628.0,72.0
396.0,2652.0,72.0
396.0,2676.0,72.0
396.0,2700.0,96.0
396.0,2724.0,96.0
396.0,2748.0,96.0
396.0,2772.0,96.0
396.0,2796.0,96.0
396.0,2820.0,96.0
396.0,2844.0,96.0
396.0,2868.0,96.0
396.0,2892.0,96.0
396.0,2916.0,96.0
396.0,2940.0,96.0
396.0,2964.0,96.0
396.0,2988.0,96.0
396.0,3012.0,96.0
396.0,3036.0,96.0
396.0,3060.0,96.0
420.0,12.0,240.0
420.0,36.0,240.0
420.0,60.0,264.0
420.0,84.0,264.0
420.0,108.0,264.0
420.0,132.0,288.0
420.0,156.0,312.0
420.0,180.0,312.0
420.0,204.0,312.0
420.0,228.0,336.0
420.0,252.0,360.0
420.0,276.0,360.0
420.0,300.0,360.0
420.0,324.0,384.0
420.0,348.0,384.0
420.0,372.0,408.0
420.0,396.0,408.0
420.0,420.0,408.0
420.0,444.0,408.0
420.0,468.0,408.0
420.0,492.0,408.0
420.0,516.0,408.0
420.0,540.0,384.0
420.0,564.0,384.0
420.0,588.0,384.0
420.0,612.0,384.0
420.0,636.0,384.0
420.0,660.0,384.0
420.0,684.0,384.0
420.0,708.0,384.0
420.0,732.0,360.0
420.0,756.0,360.0
