time,zu1_xy,y,x,wspeed_10m*_xy
0 days 14:59:59,6.0,84.0,2484.0,1.577958
0 days 14:59:59,6.0,84.0,2508.0,2.1339705
0 days 14:59:59,6.0,84.0,2532.0,1.8801992
0 days 14:59:59,6.0,84.0,2556.0,1.6235756
0 days 14:59:59,6.0,84.0,2580.0,1.3077122
0 days 14:59:59,6.0,84.0,2604.0,2.2685623
0 days 14:59:59,6.0,84.0,2628.0,1.050452
0 days 14:59:59,6.0,84.0,2652.0,0.48282236
0 days 14:59:59,6.0,84.0,2676.0,0.42685652
0 days 14:59:59,6.0,84.0,2700.0,2.2692542
0 days 14:59:59,6.0,84.0,2724.0,2.286535
0 days 14:59:59,6.0,84.0,2748.0,2.7436569
0 days 14:59:59,6.0,84.0,2772.0,2.7513573
0 days 14:59:59,6.0,84.0,2796.0,2.7773447
0 days 14:59:59,6.0,84.0,2820.0,2.248876
0 days 14:59:59,6.0,84.0,2844.0,2.2591684
0 days 14:59:59,6.0,84.0,2868.0,2.5270567
0 days 14:59:59,6.0,84.0,2892.0,2.4838185
0 days 14:59:59,6.0,84.0,2916.0,3.2079856
0 days 14:59:59,6.0,84.0,2940.0,1.7486467
0 days 14:59:59,6.0,84.0,2964.0,2.5187101
0 days 14:59:59,6.0,84.0,2988.0,2.0188396
0 days 14:59:59,6.0,84.0,3012.0,2.2534814
0 days 14:59:59,6.0,84.0,3036.0,0.8307376
0 days 14:59:59,6.0,84.0,3060.0,0.8524467
0 days 14:59:59,6.0,108.0,12.0,1.9177606
0 days 14:59:59,6.0,108.0,36.0,2.392318
0 days 14:59:59,6.0,108.0,60.0,1.7774435
0 days 14:59:59,6.0,108.0,84.0,1.7835157
0 days 14:59:59,6.0,108.0,108.0,1.8037052
0 days 14:59:59,6.0,108.0,132.0,1.7314478
0 days 14:59:59,6.0,108.0,156.0,0.8469746
0 days 14:59:59,6.0,108.0,180.0,1.6772124
0 days 14:59:59,6.0,108.0,204.0,1.142731
0 days 14:59:59,6.0,108.0,228.0,2.0270827
0 days 14:59:59,6.0,108.0,252.0,0.8499074
0 days 14:59:59,6.0,108.0,276.0,2.873591
0 days 14:59:59,6.0,108.0,300.0,2.9971688
0 days 14:59:59,6.0,108.0,324.0,2.4637868
0 days 14:59:59,6.0,108.0,348.0,2.0691252
0 days 14:59:59,6.0,108.0,372.0,1.2960163
0 days 14:59:59,6.0,108.0,396.0,2.773207
0 days 14:59:59,6.0,108.0,420.0,2.41859
0 days 14:59:59,6.0,108.0,444.0,2.4674683
0 days 14:59:59,6.0,108.0,468.0,2.5382516
0 days 14:59:59,6.0,108.0,492.0,2.9014184
0 days 14:59:59,6.0,108.0,516.0,2.87028
0 days 14:59:59,6.0,108.0,540.0,2.9327059
0 days 14:59:59,6.0,108.0,564.0,3.2346878
0 days 14:59:59,6.0,108.0,588.0,3.4413526
0 days 14:59:59,6.0,108.0,612.0,1.1210136
0 days 14:59:59,6.0,108.0,636.0,3.0210366
0 days 14:59:59,6.0,108.0,660.0,3.2623107
0 days 14:59:59,6.0,108.0,684.0,1.1430091
0 days 14:59:59,6.0,108.0,708.0,0.14786595
0 days 14:59:59,6.0,108.0,732.0,2.6937017
0 days 14:59:59,6.0,108.0,756.0,3.0036993
0 days 14:59:59,6.0,108.0,780.0,2.8318448
0 days 14:59:59,6.0,108.0,804.0,3.0157042
0 days 14:59:59,6.0,108.0,828.0,2.9508238
0 days 14:59:59,6.0,108.0,852.0,3.4216793
0 days 14:59:59,6.0,108.0,876.0,2.9935915
0 days 14:59:59,6.0,108.0,900.0,3.4117022
0 days 14:59:59,6.0,108.0,924.0,1.4047209
0 days 14:59:59,6.0,108.0,948.0,3.6404777
0 days 14:59:59,6.0,108.0,972.0,3.9760807
0 days 14:59:59,6.0,108.0,996.0,1.1818815
0 days 14:59:59,6.0,108.0,1020.0,3.1394477
0 days 14:59:59,6.0,108.0,1044.0,1.1693643
0 days 14:59:59,6.0,108.0,1068.0,2.763573
0 days 14:59:59,6.0,108.0,1092.0,2.7837138
0 days 14:59:59,6.0,108.0,1116.0,3.0468528
0 days 14:59:59,6.0,108.0,1140.0,0.31852028
0 days 14:59:59,6.0,108.0,1164.0,2.8405683
0 days 14:59:59,6.0,108.0,1188.0,2.1074827
0 days 14:59:59,6.0,108.0,1212.0,0.8922992
0 days 14:59:59,6.0,108.0,1236.0,2.2568355
0 days 14:59:59,6.0,108.0,1260.0,0.35882
0 days 14:59:59,6.0,108.0,1284.0,0.9150578
0 days 14:59:59,6.0,108.0,1308.0,2.0893693
0 days 14:59:59,6.0,108.0,1332.0,2.3890235
0 days 14:59:59,6.0,108.0,1356.0,2.899842
0 days 14:59:59,6.0,108.0,1380.0,1.9893494
0 days 14:59:59,6.0,108.0,1404.0,2.657934
0 days 14:59:59,6.0,108.0,1428.0,1.503112
0 days 14:59:59,6.0,108.0,1452.0,1.2395594
0 days 14:59:59,6.0,108.0,1476.0,2.1496937
0 days 14:59:59,6.0,108.0,1500.0,1.936683
0 days 14:59:59,6.0,108.0,1524.0,3.0499415
0 days 14:59:59,6.0,108.0,1548.0,0.9607551
0 days 14:59:59,6.0,108.0,1572.0,1.7854474
0 days 14:59:59,6.0,108.0,1596.0,1.8091387
0 days 14:59:59,6.0,108.0,1620.0,1.3871977
0 days 14:59:59,6.0,108.0,1644.0,1.25792
0 days 14:59:59,6.0,108.0,1668.0,1.5337948
0 days 14:59:59,6.0,108.0,1692.0,2.5408907
0 days 14:59:59,6.0,108.0,1716.0,2.4312353
0 days 14:59:59,6.0,108.0,1740.0,2.52208
0 days 14:59:59,6.0,108.0,1764.0,2.4467528
0 days 14:59:59,6.0,108.0,1788.0,2.6090438
0 days 14:59:59,6.0,108.0,1812.0,2.7492898
0 days 14:59:59,6.0,108.0,1836.0,2.7636235
0 days 14:59:59,6.0,108.0,1860.0,2.814332
0 days 14:59:59,6.0,108.0,1884.0,1.231418
0 days 14:59:59,6.0,108.0,1908.0,1.4422677
0 days 14:59:59,6.0,108.0,1932.0,2.4729507
0 days 14:59:59,6.0,108.0,1956.0,1.4308387
0 days 14:59:59,6.0,108.0,1980.0,1.2712587
0 days 14:59:59,6.0,108.0,2004.0,2.6278622
0 days 14:59:59,6.0,108.0,2028.0,2.7067814
0 days 14:59:59,6.0,108.0,2052.0,1.060189
0 days 14:59:59,6.0,108.0,2076.0,1.3456857
0 days 14:59:59,6.0,108.0,2100.0,1.1225104
0 days 14:59:59,6.0,108.0,2124.0,1.7536435
0 days 14:59:59,6.0,108.0,2148.0,1.6138246
0 days 14:59:59,6.0,108.0,2172.0,2.53621
0 days 14:59:59,6.0,108.0,2196.0,2.587271
0 days 14:59:59,6.0,108.0,2220.0,1.4334428
0 days 14:59:59,6.0,108.0,2244.0,0.9728961
0 days 14:59:59,6.0,108.0,2268.0,3.1015077
0 days 14:59:59,6.0,108.0,2292.0,2.5768363
0 days 14:59:59,6.0,108.0,2316.0,1.4977266
0 days 14:59:59,6.0,108.0,2340.0,1.295337
0 days 14:59:59,6.0,108.0,2364.0,1.2732567
0 days 14:59:59,6.0,108.0,2388.0,1.1300464
0 days 14:59:59,6.0,108.0,2412.0,1.2367269
0 days 14:59:59,6.0,108.0,2436.0,0.9483882
0 days 14:59:59,6.0,108.0,2460.0,2.384224
0 days 14:59:59,6.0,108.0,2484.0,0.7571742
0 days 14:59:59,6.0,108.0,2508.0,0.10693448
0 days 14:59:59,6.0,108.0,2532.0,1.732034
0 days 14:59:59,6.0,108.0,2556.0,1.7313114
0 days 14:59:59,6.0,108.0,2580.0,1.4976751
0 days 14:59:59,6.0,108.0,2604.0,2.1524634
0 days 14:59:59,6.0,108.0,2628.0,1.4081693
0 days 14:59:59,6.0,108.0,2652.0,0.23307307
0 days 14:59:59,6.0,108.0,2676.0,1.2029225
0 days 14:59:59,6.0,108.0,2700.0,2.2099288
0 days 14:59:59,6.0,108.0,2724.0,2.1715155
0 days 14:59:59,6.0,108.0,2748.0,1.0834314
0 days 14:59:59,6.0,108.0,2772.0,2.6326866
0 days 14:59:59,6.0,108.0,2796.0,1.1032212
0 days 14:59:59,6.0,108.0,2820.0,2.158186
0 days 14:59:59,6.0,108.0,2844.0,2.1496236
0 days 14:59:59,6.0,108.0,2868.0,2.5128624
0 days 14:59:59,6.0,108.0,2892.0,2.324779
0 days 14:59:59,6.0,108.0,2916.0,1.3837322
0 days 14:59:59,6.0,108.0,2940.0,2.8408215
0 days 14:59:59,6.0,108.0,2964.0,1.7268449
0 days 14:59:59,6.0,108.0,2988.0,0.982617
0 days 14:59:59,6.0,108.0,3012.0,0.6587731
0 days 14:59:59,6.0,108.0,3036.0,0.47204715
0 days 14:59:59,6.0,108.0,3060.0,2.7671125
0 days 14:59:59,6.0,132.0,12.0,1.7359529
0 days 14:59:59,6.0,132.0,36.0,0.14996356
0 days 14:59:59,6.0,132.0,60.0,1.4611597
0 days 14:59:59,6.0,132.0,84.0,1.9234992
0 days 14:59:59,6.0,132.0,108.0,1.998996
0 days 14:59:59,6.0,132.0,132.0,1.8014828
0 days 14:59:59,6.0,132.0,156.0,0.99134606
0 days 14:59:59,6.0,132.0,180.0,1.5849555
0 days 14:59:59,6.0,132.0,204.0,1.0243115
0 days 14:59:59,6.0,132.0,228.0,1.275645
0 days 14:59:59,6.0,132.0,252.0,2.8218675
0 days 14:59:59,6.0,132.0,276.0,2.8117085
0 days 14:59:59,6.0,132.0,300.0,2.939492
0 days 14:59:59,6.0,132.0,324.0,2.4097674
0 days 14:59:59,6.0,132.0,348.0,2.1037643
0 days 14:59:59,6.0,132.0,372.0,1.5870111
0 days 14:59:59,6.0,132.0,396.0,2.7420013
0 days 14:59:59,6.0,132.0,420.0,2.362715
0 days 14:59:59,6.0,132.0,444.0,2.450286
0 days 14:59:59,6.0,132.0,468.0,2.5570037
0 days 14:59:59,6.0,132.0,492.0,0.3317812
0 days 14:59:59,6.0,132.0,516.0,2.9911287
0 days 14:59:59,6.0,132.0,540.0,2.9722357
0 days 14:59:59,6.0,132.0,564.0,3.1377347
0 days 14:59:59,6.0,132.0,588.0,3.172056
0 days 14:59:59,6.0,132.0,612.0,3.6871874
0 days 14:59:59,6.0,132.0,636.0,3.0967834
0 days 14:59:59,6.0,132.0,660.0,3.2789958
0 days 14:59:59,6.0,132.0,684.0,3.6363819
0 days 14:59:59,6.0,132.0,708.0,2.954085
0 days 14:59:59,6.0,132.0,732.0,2.7000048
0 days 14:59:59,6.0,132.0,756.0,3.0293603
0 days 14:59:59,6.0,132.0,780.0,2.7580512
0 days 14:59:59,6.0,132.0,804.0,2.9075756
0 days 14:59:59,6.0,132.0,828.0,2.9308538
0 days 14:59:59,6.0,132.0,852.0,3.4986398
0 days 14:59:59,6.0,132.0,876.0,2.6022272
0 days 14:59:59,6.0,132.0,900.0,3.2843647
0 days 14:59:59,6.0,132.0,924.0,3.960922
0 days 14:59:59,6.0,132.0,948.0,3.4510143
0 days 14:59:59,6.0,132.0,972.0,3.5877676
0 days 14:59:59,6.0,132.0,996.0,3.5250115
0 days 14:59:59,6.0,132.0,1020.0,2.6123688
0 days 14:59:59,6.0,132.0,1044.0,3.5326934
0 days 14:59:59,6.0,132.0,1068.0,1.144433
0 days 14:59:59,6.0,132.0,1092.0,1.4614755
0 days 14:59:59,6.0,132.0,1116.0,2.8045084
0 days 14:59:59,6.0,132.0,1140.0,0.7610466
0 days 14:59:59,6.0,132.0,1164.0,2.4388688
0 days 14:59:59,6.0,132.0,1188.0,1.9792206
0 days 14:59:59,6.0,132.0,1212.0,2.960833
0 days 14:59:59,6.0,132.0,1236.0,1.9874547
0 days 14:59:59,6.0,132.0,1260.0,0.62959135
0 days 14:59:59,6.0,132.0,1284.0,2.496842
0 days 14:59:59,6.0,132.0,1308.0,1.8723019
0 days 14:59:59,6.0,132.0,1332.0,0.19075295
0 days 14:59:59,6.0,132.0,1356.0,2.9112196
0 days 14:59:59,6.0,132.0,1380.0,3.4758706
0 days 14:59:59,6.0,132.0,1404.0,2.7618463
0 days 14:59:59,6.0,132.0,1428.0,1.3488051
0 days 14:59:59,6.0,132.0,1452.0,1.0517652
0 days 14:59:59,6.0,132.0,1476.0,2.1263719
0 days 14:59:59,6.0,132.0,1500.0,1.9095795
0 days 14:59:59,6.0,132.0,1524.0,3.0108852
0 days 14:59:59,6.0,132.0,1548.0,2.9735584
0 days 14:59:59,6.0,132.0,1572.0,1.6547506
0 days 14:59:59,6.0,132.0,1596.0,1.9477537
0 days 14:59:59,6.0,132.0,1620.0,1.6146102
0 days 14:59:59,6.0,132.0,1644.0,1.3999681
0 days 14:59:59,6.0,132.0,1668.0,1.6841096
0 days 14:59:59,6.0,132.0,1692.0,2.5037704
0 days 14:59:59,6.0,132.0,1716.0,2.377494
0 days 14:59:59,6.0,132.0,1740.0,2.476499
0 days 14:59:59,6.0,132.0,1764.0,2.4656627
0 days 14:59:59,6.0,132.0,1788.0,2.633377
0 days 14:59:59,6.0,132.0,1812.0,2.788128
0 days 14:59:59,6.0,132.0,1836.0,2.7826617
0 days 14:59:59,6.0,132.0,1860.0,1.2757466
0 days 14:59:59,6.0,132.0,1884.0,1.8076829
0 days 14:59:59,6.0,132.0,1908.0,1.9721948
0 days 14:59:59,6.0,132.0,1932.0,1.7223674
0 days 14:59:59,6.0,132.0,1956.0,1.007053
0 days 14:59:59,6.0,132.0,1980.0,3.4875796
0 days 14:59:59,6.0,132.0,2004.0,1.8650181
0 days 14:59:59,6.0,132.0,2028.0,1.935619
0 days 14:59:59,6.0,132.0,2052.0,1.7189981
0 days 14:59:59,6.0,132.0,2076.0,2.5982432
0 days 14:59:59,6.0,132.0,2100.0,1.4720504
0 days 14:59:59,6.0,132.0,2124.0,1.8249924
0 days 14:59:59,6.0,132.0,2148.0,2.694231
0 days 14:59:59,6.0,132.0,2172.0,2.5678382
0 days 14:59:59,6.0,132.0,2196.0,2.724379
0 days 14:59:59,6.0,132.0,2220.0,2.7688906
0 days 14:59:59,6.0,132.0,2244.0,2.8185487
0 days 14:59:59,6.0,132.0,2268.0,1.1261727
0 days 14:59:59,6.0,132.0,2292.0,1.1758876
0 days 14:59:59,6.0,132.0,2316.0,1.5745726
0 days 14:59:59,6.0,132.0,2340.0,2.321074
0 days 14:59:59,6.0,132.0,2364.0,2.4683814
0 days 14:59:59,6.0,132.0,2388.0,2.3931184
0 days 14:59:59,6.0,132.0,2412.0,2.4688048
0 days 14:59:59,6.0,132.0,2436.0,2.1361759
0 days 14:59:59,6.0,132.0,2460.0,0.8077828
0 days 14:59:59,6.0,132.0,2484.0,0.99078846
0 days 14:59:59,6.0,132.0,2508.0,0.3229495
0 days 14:59:59,6.0,132.0,2532.0,1.6472464
0 days 14:59:59,6.0,132.0,2556.0,1.7702438
0 days 14:59:59,6.0,132.0,2580.0,1.5805687
0 days 14:59:59,6.0,132.0,2604.0,2.0411837
0 days 14:59:59,6.0,132.0,2628.0,1.5539573
0 days 14:59:59,6.0,132.0,2652.0,0.6902575
0 days 14:59:59,6.0,132.0,2676.0,0.7159211
0 days 14:59:59,6.0,132.0,2700.0,2.2302365
0 days 14:59:59,6.0,132.0,2724.0,2.0456016
0 days 14:59:59,6.0,132.0,2748.0,1.4457141
0 days 14:59:59,6.0,132.0,2772.0,2.5322084
0 days 14:59:59,6.0,132.0,2796.0,1.4962549
0 days 14:59:59,6.0,132.0,2820.0,2.1169817
0 days 14:59:59,6.0,132.0,2844.0,1.455769
0 days 14:59:59,6.0,132.0,2868.0,2.4928997
0 days 14:59:59,6.0,132.0,2892.0,2.270255
0 days 14:59:59,6.0,132.0,2916.0,1.8897359
0 days 14:59:59,6.0,132.0,2940.0,2.5808916
0 days 14:59:59,6.0,132.0,2964.0,2.9884832
0 days 14:59:59,6.0,132.0,2988.0,3.041271
0 days 14:59:59,6.0,132.0,3012.0,2.9540687
0 days 14:59:59,6.0,132.0,3036.0,2.9144018
0 days 14:59:59,6.0,132.0,3060.0,2.728544
0 days 14:59:59,6.0,156.0,12.0,1.6656578
0 days 14:59:59,6.0,156.0,36.0,0.39105114
0 days 14:59:59,6.0,156.0,60.0,1.3344724
0 days 14:59:59,6.0,156.0,84.0,0.19167787
0 days 14:59:59,6.0,156.0,108.0,0.14237182
0 days 14:59:59,6.0,156.0,132.0,1.8674579
0 days 14:59:59,6.0,156.0,156.0,1.0408266
0 days 14:59:59,6.0,156.0,180.0,1.5694212
0 days 14:59:59,6.0,156.0,204.0,0.9103613
0 days 14:59:59,6.0,156.0,228.0,0.7408031
0 days 14:59:59,6.0,156.0,252.0,0.10876829
0 days 14:59:59,6.0,156.0,276.0,2.741989
0 days 14:59:59,6.0,156.0,300.0,2.9043927
0 days 14:59:59,6.0,156.0,324.0,2.3903913
0 days 14:59:59,6.0,156.0,348.0,2.1310194
0 days 14:59:59,6.0,156.0,372.0,1.7744638
0 days 14:59:59,6.0,156.0,396.0,2.7079828
0 days 14:59:59,6.0,156.0,420.0,2.3211079
0 days 14:59:59,6.0,156.0,444.0,2.449983
0 days 14:59:59,6.0,156.0,468.0,2.6163216
0 days 14:59:59,6.0,156.0,492.0,0.93715566
0 days 14:59:59,6.0,156.0,516.0,3.0151556
0 days 14:59:59,6.0,156.0,540.0,2.941824
0 days 14:59:59,6.0,156.0,564.0,3.039996
0 days 14:59:59,6.0,156.0,588.0,3.0600395
0 days 14:59:59,6.0,156.0,612.0,3.5083392
0 days 14:59:59,6.0,156.0,636.0,3.0102227
0 days 14:59:59,6.0,156.0,660.0,3.216255
0 days 14:59:59,6.0,156.0,684.0,3.4094198
0 days 14:59:59,6.0,156.0,708.0,2.8997173
0 days 14:59:59,6.0,156.0,732.0,2.5622463
0 days 14:59:59,6.0,156.0,756.0,3.0164995
0 days 14:59:59,6.0,156.0,780.0,2.5584598
0 days 14:59:59,6.0,156.0,804.0,2.7015262
0 days 14:59:59,6.0,156.0,828.0,2.9346235
0 days 14:59:59,6.0,156.0,852.0,3.5953069
0 days 14:59:59,6.0,156.0,876.0,1.1956257
0 days 14:59:59,6.0,156.0,900.0,3.0966969
0 days 14:59:59,6.0,156.0,924.0,3.6014824
0 days 14:59:59,6.0,156.0,948.0,3.0941725
0 days 14:59:59,6.0,156.0,972.0,3.2095308
0 days 14:59:59,6.0,156.0,996.0,1.5119221
0 days 14:59:59,6.0,156.0,1020.0,1.1182045
0 days 14:59:59,6.0,156.0,1044.0,1.7399001
0 days 14:59:59,6.0,156.0,1068.0,4.294706
0 days 14:59:59,6.0,156.0,1092.0,4.4226813
0 days 14:59:59,6.0,156.0,1116.0,2.2794957
0 days 14:59:59,6.0,156.0,1140.0,1.0231496
0 days 14:59:59,6.0,156.0,1164.0,2.161272
0 days 14:59:59,6.0,156.0,1188.0,1.8051214
0 days 14:59:59,6.0,156.0,1212.0,2.5472176
0 days 14:59:59,6.0,156.0,1236.0,1.7952412
0 days 14:59:59,6.0,156.0,1260.0,0.42111033
0 days 14:59:59,6.0,156.0,1284.0,2.1048796
0 days 14:59:59,6.0,156.0,1308.0,1.6255826
0 days 14:59:59,6.0,156.0,1332.0,0.37770963
0 days 14:59:59,6.0,156.0,1356.0,2.8041527
0 days 14:59:59,6.0,156.0,1380.0,0.26193744
0 days 14:59:59,6.0,156.0,1404.0,2.8797874
0 days 14:59:59,6.0,156.0,1428.0,3.063553
0 days 14:59:59,6.0,156.0,1452.0,0.54100335
0 days 14:59:59,6.0,156.0,1476.0,2.1433275
0 days 14:59:59,6.0,156.0,1500.0,2.0855012
0 days 14:59:59,6.0,156.0,1524.0,1.2939979
0 days 14:59:59,6.0,156.0,1548.0,2.8849702
0 days 14:59:59,6.0,156.0,1572.0,1.3609054
0 days 14:59:59,6.0,156.0,1596.0,1.9811776
0 days 14:59:59,6.0,156.0,1620.0,1.7783016
0 days 14:59:59,6.0,156.0,1644.0,1.5095772
0 days 14:59:59,6.0,156.0,1668.0,1.7934874
0 days 14:59:59,6.0,156.0,1692.0,2.3886218
0 days 14:59:59,6.0,156.0,1716.0,2.3746123
0 days 14:59:59,6.0,156.0,1740.0,2.4967225
0 days 14:59:59,6.0,156.0,1764.0,1.0276479
0 days 14:59:59,6.0,156.0,1788.0,1.3176049
0 days 14:59:59,6.0,156.0,1812.0,1.4746665
0 days 14:59:59,6.0,156.0,1836.0,1.3746471
0 days 14:59:59,6.0,156.0,1860.0,1.7268432
0 days 14:59:59,6.0,156.0,1884.0,2.009899
0 days 14:59:59,6.0,156.0,1908.0,1.9661021
0 days 14:59:59,6.0,156.0,1932.0,2.9399137
0 days 14:59:59,6.0,156.0,1956.0,1.5102657
0 days 14:59:59,6.0,156.0,1980.0,3.3889067
0 days 14:59:59,6.0,156.0,2004.0,3.3554125
0 days 14:59:59,6.0,156.0,2028.0,3.3754497
0 days 14:59:59,6.0,156.0,2052.0,2.8222408
0 days 14:59:59,6.0,156.0,2076.0,0.8533429
0 days 14:59:59,6.0,156.0,2100.0,1.6578983
0 days 14:59:59,6.0,156.0,2124.0,1.7290006
0 days 14:59:59,6.0,156.0,2148.0,2.5543194
0 days 14:59:59,6.0,156.0,2172.0,2.3658183
0 days 14:59:59,6.0,156.0,2196.0,1.29775
0 days 14:59:59,6.0,156.0,2220.0,2.5513108
0 days 14:59:59,6.0,156.0,2244.0,2.4571428
0 days 14:59:59,6.0,156.0,2268.0,2.9695134
0 days 14:59:59,6.0,156.0,2292.0,1.6626993
0 days 14:59:59,6.0,156.0,2316.0,1.5653434
0 days 14:59:59,6.0,156.0,2340.0,0.9132992
0 days 14:59:59,6.0,156.0,2364.0,2.4101522
0 days 14:59:59,6.0,156.0,2388.0,2.3197756
0 days 14:59:59,6.0,156.0,2412.0,2.306457
0 days 14:59:59,6.0,156.0,2436.0,0.70504916
0 days 14:59:59,6.0,156.0,2460.0,0.9579957
0 days 14:59:59,6.0,156.0,2484.0,1.3230138
0 days 14:59:59,6.0,156.0,2508.0,0.7373205
0 days 14:59:59,6.0,156.0,2532.0,1.6364313
0 days 14:59:59,6.0,156.0,2556.0,1.8056515
0 days 14:59:59,6.0,156.0,2580.0,1.5935771
0 days 14:59:59,6.0,156.0,2604.0,1.9836086
0 days 14:59:59,6.0,156.0,2628.0,1.0991925
0 days 14:59:59,6.0,156.0,2652.0,1.2259948
0 days 14:59:59,6.0,156.0,2676.0,1.0634232
0 days 14:59:59,6.0,156.0,2700.0,2.2913728
0 days 14:59:59,6.0,156.0,2724.0,1.4303386
0 days 14:59:59,6.0,156.0,2748.0,1.7619622
0 days 14:59:59,6.0,156.0,2772.0,1.0505807
0 days 14:59:59,6.0,156.0,2796.0,1.7035122
0 days 14:59:59,6.0,156.0,2820.0,2.0419507
0 days 14:59:59,6.0,156.0,2844.0,2.5398128
0 days 14:59:59,6.0,156.0,2868.0,2.3193483
0 days 14:59:59,6.0,156.0,2892.0,2.22232
0 days 14:59:59,6.0,156.0,2916.0,2.1935449
0 days 14:59:59,6.0,156.0,2940.0,2.404488
0 days 14:59:59,6.0,156.0,2964.0,2.7353535
0 days 14:59:59,6.0,156.0,2988.0,2.651953
0 days 14:59:59,6.0,156.0,3012.0,2.6825116
0 days 14:59:59,6.0,156.0,3036.0,2.6301336
0 days 14:59:59,6.0,156.0,3060.0,2.4874775
0 days 14:59:59,6.0,180.0,12.0,1.7230799
0 days 14:59:59,6.0,180.0,36.0,0.626035
0 days 14:59:59,6.0,180.0,60.0,1.3545989
0 days 14:59:59,6.0,180.0,84.0,0.5188177
0 days 14:59:59,6.0,180.0,108.0,0.5281997
0 days 14:59:59,6.0,180.0,132.0,1.92278
0 days 14:59:59,6.0,180.0,156.0,1.06423
0 days 14:59:59,6.0,180.0,180.0,1.5655984
0 days 14:59:59,6.0,180.0,204.0,0.8008537
0 days 14:59:59,6.0,180.0,228.0,0.5244947
0 days 14:59:59,6.0,180.0,252.0,0.3100584
0 days 14:59:59,6.0,180.0,276.0,2.6716049
0 days 14:59:59,6.0,180.0,300.0,2.8807979
0 days 14:59:59,6.0,180.0,324.0,2.3922045
0 days 14:59:59,6.0,180.0,348.0,2.1561518
0 days 14:59:59,6.0,180.0,372.0,1.9045662
0 days 14:59:59,6.0,180.0,396.0,2.674741
0 days 14:59:59,6.0,180.0,420.0,2.2985718
0 days 14:59:59,6.0,180.0,444.0,2.478597
0 days 14:59:59,6.0,180.0,468.0,2.743213
0 days 14:59:59,6.0,180.0,492.0,1.6263487
0 days 14:59:59,6.0,180.0,516.0,3.0278
0 days 14:59:59,6.0,180.0,540.0,2.8973365
0 days 14:59:59,6.0,180.0,564.0,2.9665344
0 days 14:59:59,6.0,180.0,588.0,3.0502543
0 days 14:59:59,6.0,180.0,612.0,3.5070171
0 days 14:59:59,6.0,180.0,636.0,2.9500735
0 days 14:59:59,6.0,180.0,660.0,3.1807802
0 days 14:59:59,6.0,180.0,684.0,3.3791611
0 days 14:59:59,6.0,180.0,708.0,2.9402742
0 days 14:59:59,6.0,180.0,732.0,2.3149867
0 days 14:59:59,6.0,180.0,756.0,3.019529
0 days 14:59:59,6.0,180.0,780.0,2.2106295
0 days 14:59:59,6.0,180.0,804.0,2.370242
0 days 14:59:59,6.0,180.0,828.0,2.9090548
0 days 14:59:59,6.0,180.0,852.0,3.5434818
0 days 14:59:59,6.0,180.0,876.0,3.8003173
0 days 14:59:59,6.0,180.0,900.0,2.7404885
0 days 14:59:59,6.0,180.0,924.0,3.5010734
0 days 14:59:59,6.0,180.0,948.0,2.6382701
0 days 14:59:59,6.0,180.0,972.0,2.4070797
0 days 14:59:59,6.0,180.0,996.0,4.3248954
0 days 14:59:59,6.0,180.0,1020.0,4.2865987
0 days 14:59:59,6.0,180.0,1044.0,4.741595
0 days 14:59:59,6.0,180.0,1068.0,3.507169
0 days 14:59:59,6.0,180.0,1092.0,4.0031586
0 days 14:59:59,6.0,180.0,1116.0,1.9539545
0 days 14:59:59,6.0,180.0,1140.0,0.587175
0 days 14:59:59,6.0,180.0,1164.0,2.0907211
0 days 14:59:59,6.0,180.0,1188.0,1.6949552
0 days 14:59:59,6.0,180.0,1212.0,2.338099
0 days 14:59:59,6.0,180.0,1236.0,1.7249985
0 days 14:59:59,6.0,180.0,1260.0,2.60289
0 days 14:59:59,6.0,180.0,1284.0,1.8888705
0 days 14:59:59,6.0,180.0,1308.0,1.5579815
0 days 14:59:59,6.0,180.0,1332.0,0.84009624
0 days 14:59:59,6.0,180.0,1356.0,2.5961921
0 days 14:59:59,6.0,180.0,1380.0,0.2352453
0 days 14:59:59,6.0,180.0,1404.0,1.0764215
0 days 14:59:59,6.0,180.0,1428.0,1.0844481
0 days 14:59:59,6.0,180.0,1452.0,3.4699824
0 days 14:59:59,6.0,180.0,1476.0,1.5205545
0 days 14:59:59,6.0,180.0,1500.0,2.212121
0 days 14:59:59,6.0,180.0,1524.0,1.7875048
0 days 14:59:59,6.0,180.0,1548.0,1.2237936
0 days 14:59:59,6.0,180.0,1572.0,0.70294315
0 days 14:59:59,6.0,180.0,1596.0,2.0960202
0 days 14:59:59,6.0,180.0,1620.0,1.9912258
0 days 14:59:59,6.0,180.0,1644.0,1.6505486
0 days 14:59:59,6.0,180.0,1668.0,1.9433916
0 days 14:59:59,6.0,180.0,1692.0,1.6261809
0 days 14:59:59,6.0,180.0,1716.0,2.4513724
0 days 14:59:59,6.0,180.0,1740.0,1.1347178
0 days 14:59:59,6.0,180.0,1764.0,1.3608938
0 days 14:59:59,6.0,180.0,1788.0,1.5706449
0 days 14:59:59,6.0,180.0,1812.0,1.1578946
0 days 14:59:59,6.0,180.0,1836.0,2.7529128
0 days 14:59:59,6.0,180.0,1860.0,1.8575387
0 days 14:59:59,6.0,180.0,1884.0,1.9690202
0 days 14:59:59,6.0,180.0,1908.0,1.8994434
0 days 14:59:59,6.0,180.0,1932.0,1.0143261
