time,zu1_xy,y,x,rad_net*_xy
0 days 14:59:59,6.0,84.0,2772.0,233.95941
0 days 14:59:59,6.0,84.0,2796.0,235.9914
0 days 14:59:59,6.0,84.0,2820.0,-69.028435
0 days 14:59:59,6.0,84.0,2844.0,251.09528
0 days 14:59:59,6.0,84.0,2868.0,257.43823
0 days 14:59:59,6.0,84.0,2892.0,392.93588
0 days 14:59:59,6.0,84.0,2916.0,254.75769
0 days 14:59:59,6.0,84.0,2940.0,-190.47392
0 days 14:59:59,6.0,84.0,2964.0,238.00247
0 days 14:59:59,6.0,84.0,2988.0,-33.23983
0 days 14:59:59,6.0,84.0,3012.0,245.94377
0 days 14:59:59,6.0,84.0,3036.0,-57.110027
0 days 14:59:59,6.0,84.0,3060.0,251.25575
0 days 14:59:59,6.0,108.0,12.0,417.24704
0 days 14:59:59,6.0,108.0,36.0,423.50156
0 days 14:59:59,6.0,108.0,60.0,423.9171
0 days 14:59:59,6.0,108.0,84.0,393.40408
0 days 14:59:59,6.0,108.0,108.0,395.17734
0 days 14:59:59,6.0,108.0,132.0,399.31775
0 days 14:59:59,6.0,108.0,156.0,421.06345
0 days 14:59:59,6.0,108.0,180.0,398.8496
0 days 14:59:59,6.0,108.0,204.0,420.71332
0 days 14:59:59,6.0,108.0,228.0,421.98157
0 days 14:59:59,6.0,108.0,252.0,270.09818
0 days 14:59:59,6.0,108.0,276.0,213.06169
0 days 14:59:59,6.0,108.0,300.0,214.17659
0 days 14:59:59,6.0,108.0,324.0,-10.883345
0 days 14:59:59,6.0,108.0,348.0,211.3837
0 days 14:59:59,6.0,108.0,372.0,201.57007
0 days 14:59:59,6.0,108.0,396.0,213.6662
0 days 14:59:59,6.0,108.0,420.0,210.2132
0 days 14:59:59,6.0,108.0,444.0,210.25795
0 days 14:59:59,6.0,108.0,468.0,210.9861
0 days 14:59:59,6.0,108.0,492.0,214.0148
0 days 14:59:59,6.0,108.0,516.0,-15.772499
0 days 14:59:59,6.0,108.0,540.0,216.0276
0 days 14:59:59,6.0,108.0,564.0,217.03963
0 days 14:59:59,6.0,108.0,588.0,218.00732
0 days 14:59:59,6.0,108.0,612.0,-2.901083
0 days 14:59:59,6.0,108.0,636.0,221.60284
0 days 14:59:59,6.0,108.0,660.0,218.71404
0 days 14:59:59,6.0,108.0,684.0,1.2261009
0 days 14:59:59,6.0,108.0,708.0,2.109371
0 days 14:59:59,6.0,108.0,732.0,222.55832
0 days 14:59:59,6.0,108.0,756.0,218.5233
0 days 14:59:59,6.0,108.0,780.0,-13.315025
0 days 14:59:59,6.0,108.0,804.0,218.23572
0 days 14:59:59,6.0,108.0,828.0,216.26118
0 days 14:59:59,6.0,108.0,852.0,218.79987
0 days 14:59:59,6.0,108.0,876.0,-13.86759
0 days 14:59:59,6.0,108.0,900.0,221.5046
0 days 14:59:59,6.0,108.0,924.0,2.118117
0 days 14:59:59,6.0,108.0,948.0,227.84785
0 days 14:59:59,6.0,108.0,972.0,224.28111
0 days 14:59:59,6.0,108.0,996.0,-3.544694
0 days 14:59:59,6.0,108.0,1020.0,223.36703
0 days 14:59:59,6.0,108.0,1044.0,1.8884367
0 days 14:59:59,6.0,108.0,1068.0,223.80077
0 days 14:59:59,6.0,108.0,1092.0,218.28337
0 days 14:59:59,6.0,108.0,1116.0,216.50716
0 days 14:59:59,6.0,108.0,1140.0,13.800409
0 days 14:59:59,6.0,108.0,1164.0,-24.237328
0 days 14:59:59,6.0,108.0,1188.0,-19.685255
0 days 14:59:59,6.0,108.0,1212.0,6.5147495
0 days 14:59:59,6.0,108.0,1236.0,399.4131
0 days 14:59:59,6.0,108.0,1260.0,12.060742
0 days 14:59:59,6.0,108.0,1284.0,8.95457
0 days 14:59:59,6.0,108.0,1308.0,-24.38163
0 days 14:59:59,6.0,108.0,1332.0,394.45538
0 days 14:59:59,6.0,108.0,1356.0,-24.091005
0 days 14:59:59,6.0,108.0,1380.0,214.2918
0 days 14:59:59,6.0,108.0,1404.0,-114.8671
0 days 14:59:59,6.0,108.0,1428.0,-66.88791
0 days 14:59:59,6.0,108.0,1452.0,-28.005442
0 days 14:59:59,6.0,108.0,1476.0,248.2332
0 days 14:59:59,6.0,108.0,1500.0,270.58588
0 days 14:59:59,6.0,108.0,1524.0,243.36768
0 days 14:59:59,6.0,108.0,1548.0,-195.13547
0 days 14:59:59,6.0,108.0,1572.0,-61.538723
0 days 14:59:59,6.0,108.0,1596.0,348.19803
0 days 14:59:59,6.0,108.0,1620.0,344.29684
0 days 14:59:59,6.0,108.0,1644.0,236.58017
0 days 14:59:59,6.0,108.0,1668.0,239.62085
0 days 14:59:59,6.0,108.0,1692.0,250.04214
0 days 14:59:59,6.0,108.0,1716.0,273.04816
0 days 14:59:59,6.0,108.0,1740.0,237.16858
0 days 14:59:59,6.0,108.0,1764.0,237.15158
0 days 14:59:59,6.0,108.0,1788.0,237.84236
0 days 14:59:59,6.0,108.0,1812.0,237.52193
0 days 14:59:59,6.0,108.0,1836.0,235.17073
0 days 14:59:59,6.0,108.0,1860.0,235.14055
0 days 14:59:59,6.0,108.0,1884.0,-65.272156
0 days 14:59:59,6.0,108.0,1908.0,241.45625
0 days 14:59:59,6.0,108.0,1932.0,255.64394
0 days 14:59:59,6.0,108.0,1956.0,272.6467
0 days 14:59:59,6.0,108.0,1980.0,208.19104
0 days 14:59:59,6.0,108.0,2004.0,238.63474
0 days 14:59:59,6.0,108.0,2028.0,242.39941
0 days 14:59:59,6.0,108.0,2052.0,-67.04726
0 days 14:59:59,6.0,108.0,2076.0,254.16808
0 days 14:59:59,6.0,108.0,2100.0,238.8909
0 days 14:59:59,6.0,108.0,2124.0,247.98093
0 days 14:59:59,6.0,108.0,2148.0,253.29608
0 days 14:59:59,6.0,108.0,2172.0,276.25266
0 days 14:59:59,6.0,108.0,2196.0,249.76682
0 days 14:59:59,6.0,108.0,2220.0,-33.244144
0 days 14:59:59,6.0,108.0,2244.0,306.1891
0 days 14:59:59,6.0,108.0,2268.0,262.78214
0 days 14:59:59,6.0,108.0,2292.0,246.27245
0 days 14:59:59,6.0,108.0,2316.0,-72.37141
0 days 14:59:59,6.0,108.0,2340.0,250.52176
0 days 14:59:59,6.0,108.0,2364.0,254.90295
0 days 14:59:59,6.0,108.0,2388.0,254.89069
0 days 14:59:59,6.0,108.0,2412.0,363.08374
0 days 14:59:59,6.0,108.0,2436.0,280.41458
0 days 14:59:59,6.0,108.0,2460.0,238.24673
0 days 14:59:59,6.0,108.0,2484.0,-46.741596
0 days 14:59:59,6.0,108.0,2508.0,306.01962
0 days 14:59:59,6.0,108.0,2532.0,349.84595
0 days 14:59:59,6.0,108.0,2556.0,242.36758
0 days 14:59:59,6.0,108.0,2580.0,240.00273
0 days 14:59:59,6.0,108.0,2604.0,246.81754
0 days 14:59:59,6.0,108.0,2628.0,244.37067
0 days 14:59:59,6.0,108.0,2652.0,360.6705
0 days 14:59:59,6.0,108.0,2676.0,200.11029
0 days 14:59:59,6.0,108.0,2700.0,-59.87181
0 days 14:59:59,6.0,108.0,2724.0,249.37744
0 days 14:59:59,6.0,108.0,2748.0,264.94315
0 days 14:59:59,6.0,108.0,2772.0,231.42026
0 days 14:59:59,6.0,108.0,2796.0,-68.41618
0 days 14:59:59,6.0,108.0,2820.0,245.73267
0 days 14:59:59,6.0,108.0,2844.0,251.28879
0 days 14:59:59,6.0,108.0,2868.0,262.8878
0 days 14:59:59,6.0,108.0,2892.0,296.90393
0 days 14:59:59,6.0,108.0,2916.0,236.15173
0 days 14:59:59,6.0,108.0,2940.0,246.35594
0 days 14:59:59,6.0,108.0,2964.0,-225.77794
0 days 14:59:59,6.0,108.0,2988.0,-40.47278
0 days 14:59:59,6.0,108.0,3012.0,263.96146
0 days 14:59:59,6.0,108.0,3036.0,284.601
0 days 14:59:59,6.0,108.0,3060.0,250.56955
0 days 14:59:59,6.0,132.0,12.0,411.20374
0 days 14:59:59,6.0,132.0,36.0,427.40805
0 days 14:59:59,6.0,132.0,60.0,416.63275
0 days 14:59:59,6.0,132.0,84.0,393.87772
0 days 14:59:59,6.0,132.0,108.0,394.7795
0 days 14:59:59,6.0,132.0,132.0,399.02835
0 days 14:59:59,6.0,132.0,156.0,420.22534
0 days 14:59:59,6.0,132.0,180.0,399.28738
0 days 14:59:59,6.0,132.0,204.0,418.9458
0 days 14:59:59,6.0,132.0,228.0,440.6951
0 days 14:59:59,6.0,132.0,252.0,212.297
0 days 14:59:59,6.0,132.0,276.0,212.46558
0 days 14:59:59,6.0,132.0,300.0,213.61526
0 days 14:59:59,6.0,132.0,324.0,-10.599817
0 days 14:59:59,6.0,132.0,348.0,211.17197
0 days 14:59:59,6.0,132.0,372.0,204.26263
0 days 14:59:59,6.0,132.0,396.0,212.79247
0 days 14:59:59,6.0,132.0,420.0,209.34827
0 days 14:59:59,6.0,132.0,444.0,209.78159
0 days 14:59:59,6.0,132.0,468.0,210.78566
0 days 14:59:59,6.0,132.0,492.0,13.344721
0 days 14:59:59,6.0,132.0,516.0,-20.117174
0 days 14:59:59,6.0,132.0,540.0,215.50732
0 days 14:59:59,6.0,132.0,564.0,215.96219
0 days 14:59:59,6.0,132.0,588.0,215.6586
0 days 14:59:59,6.0,132.0,612.0,218.79933
0 days 14:59:59,6.0,132.0,636.0,-19.592886
0 days 14:59:59,6.0,132.0,660.0,219.0147
0 days 14:59:59,6.0,132.0,684.0,219.95924
0 days 14:59:59,6.0,132.0,708.0,-19.199574
0 days 14:59:59,6.0,132.0,732.0,-17.005304
0 days 14:59:59,6.0,132.0,756.0,218.81833
0 days 14:59:59,6.0,132.0,780.0,-12.587038
0 days 14:59:59,6.0,132.0,804.0,217.66287
0 days 14:59:59,6.0,132.0,828.0,216.10803
0 days 14:59:59,6.0,132.0,852.0,219.55772
0 days 14:59:59,6.0,132.0,876.0,-10.587014
0 days 14:59:59,6.0,132.0,900.0,221.81375
0 days 14:59:59,6.0,132.0,924.0,222.94853
0 days 14:59:59,6.0,132.0,948.0,-16.69182
0 days 14:59:59,6.0,132.0,972.0,224.66856
0 days 14:59:59,6.0,132.0,996.0,223.12152
0 days 14:59:59,6.0,132.0,1020.0,-12.332837
0 days 14:59:59,6.0,132.0,1044.0,226.37703
0 days 14:59:59,6.0,132.0,1068.0,1.1989778
0 days 14:59:59,6.0,132.0,1092.0,229.42108
0 days 14:59:59,6.0,132.0,1116.0,403.38043
0 days 14:59:59,6.0,132.0,1140.0,2.788132
0 days 14:59:59,6.0,132.0,1164.0,398.98566
0 days 14:59:59,6.0,132.0,1188.0,-19.51518
0 days 14:59:59,6.0,132.0,1212.0,398.58224
0 days 14:59:59,6.0,132.0,1236.0,-22.008648
0 days 14:59:59,6.0,132.0,1260.0,3.0252874
0 days 14:59:59,6.0,132.0,1284.0,400.06348
0 days 14:59:59,6.0,132.0,1308.0,-21.198425
0 days 14:59:59,6.0,132.0,1332.0,13.912295
0 days 14:59:59,6.0,132.0,1356.0,-10.536086
0 days 14:59:59,6.0,132.0,1380.0,264.5163
0 days 14:59:59,6.0,132.0,1404.0,-88.83869
0 days 14:59:59,6.0,132.0,1428.0,-73.59807
0 days 14:59:59,6.0,132.0,1452.0,-26.776485
0 days 14:59:59,6.0,132.0,1476.0,248.994
0 days 14:59:59,6.0,132.0,1500.0,270.09238
0 days 14:59:59,6.0,132.0,1524.0,241.89178
0 days 14:59:59,6.0,132.0,1548.0,242.37442
0 days 14:59:59,6.0,132.0,1572.0,-41.896435
0 days 14:59:59,6.0,132.0,1596.0,242.74072
0 days 14:59:59,6.0,132.0,1620.0,349.154
0 days 14:59:59,6.0,132.0,1644.0,239.23161
0 days 14:59:59,6.0,132.0,1668.0,241.59445
0 days 14:59:59,6.0,132.0,1692.0,364.68124
0 days 14:59:59,6.0,132.0,1716.0,274.5342
0 days 14:59:59,6.0,132.0,1740.0,236.35918
0 days 14:59:59,6.0,132.0,1764.0,237.91739
0 days 14:59:59,6.0,132.0,1788.0,238.92424
0 days 14:59:59,6.0,132.0,1812.0,238.273
0 days 14:59:59,6.0,132.0,1836.0,235.41258
0 days 14:59:59,6.0,132.0,1860.0,-65.65428
0 days 14:59:59,6.0,132.0,1884.0,350.46973
0 days 14:59:59,6.0,132.0,1908.0,250.40411
0 days 14:59:59,6.0,132.0,1932.0,266.7411
0 days 14:59:59,6.0,132.0,1956.0,299.5472
0 days 14:59:59,6.0,132.0,1980.0,253.8277
0 days 14:59:59,6.0,132.0,2004.0,-115.67666
0 days 14:59:59,6.0,132.0,2028.0,207.13188
0 days 14:59:59,6.0,132.0,2052.0,210.51715
0 days 14:59:59,6.0,132.0,2076.0,248.33963
0 days 14:59:59,6.0,132.0,2100.0,-62.726368
0 days 14:59:59,6.0,132.0,2124.0,268.1681
0 days 14:59:59,6.0,132.0,2148.0,251.5032
0 days 14:59:59,6.0,132.0,2172.0,-33.789932
0 days 14:59:59,6.0,132.0,2196.0,254.04634
0 days 14:59:59,6.0,132.0,2220.0,267.25946
0 days 14:59:59,6.0,132.0,2244.0,255.86166
0 days 14:59:59,6.0,132.0,2268.0,345.5514
0 days 14:59:59,6.0,132.0,2292.0,239.14987
0 days 14:59:59,6.0,132.0,2316.0,263.54242
0 days 14:59:59,6.0,132.0,2340.0,245.6061
0 days 14:59:59,6.0,132.0,2364.0,245.45944
0 days 14:59:59,6.0,132.0,2388.0,243.0343
0 days 14:59:59,6.0,132.0,2412.0,243.63171
0 days 14:59:59,6.0,132.0,2436.0,231.82396
0 days 14:59:59,6.0,132.0,2460.0,-66.10103
0 days 14:59:59,6.0,132.0,2484.0,242.74232
0 days 14:59:59,6.0,132.0,2508.0,257.47797
0 days 14:59:59,6.0,132.0,2532.0,349.3389
0 days 14:59:59,6.0,132.0,2556.0,242.24907
0 days 14:59:59,6.0,132.0,2580.0,240.99756
0 days 14:59:59,6.0,132.0,2604.0,245.94997
0 days 14:59:59,6.0,132.0,2628.0,248.43832
0 days 14:59:59,6.0,132.0,2652.0,255.6067
0 days 14:59:59,6.0,132.0,2676.0,340.52512
0 days 14:59:59,6.0,132.0,2700.0,246.53442
0 days 14:59:59,6.0,132.0,2724.0,246.28822
0 days 14:59:59,6.0,132.0,2748.0,266.24487
0 days 14:59:59,6.0,132.0,2772.0,229.71797
0 days 14:59:59,6.0,132.0,2796.0,-78.742935
0 days 14:59:59,6.0,132.0,2820.0,249.09207
0 days 14:59:59,6.0,132.0,2844.0,254.41473
0 days 14:59:59,6.0,132.0,2868.0,263.49142
0 days 14:59:59,6.0,132.0,2892.0,297.4945
0 days 14:59:59,6.0,132.0,2916.0,241.00801
0 days 14:59:59,6.0,132.0,2940.0,244.52475
0 days 14:59:59,6.0,132.0,2964.0,248.26823
0 days 14:59:59,6.0,132.0,2988.0,249.94034
0 days 14:59:59,6.0,132.0,3012.0,249.12756
0 days 14:59:59,6.0,132.0,3036.0,248.57909
0 days 14:59:59,6.0,132.0,3060.0,249.32253
0 days 14:59:59,6.0,156.0,12.0,412.11258
0 days 14:59:59,6.0,156.0,36.0,431.54886
0 days 14:59:59,6.0,156.0,60.0,396.32623
0 days 14:59:59,6.0,156.0,84.0,402.9043
0 days 14:59:59,6.0,156.0,108.0,26.49464
0 days 14:59:59,6.0,156.0,132.0,398.6757
0 days 14:59:59,6.0,156.0,156.0,419.25922
0 days 14:59:59,6.0,156.0,180.0,397.2348
0 days 14:59:59,6.0,156.0,204.0,417.7499
0 days 14:59:59,6.0,156.0,228.0,409.82086
0 days 14:59:59,6.0,156.0,252.0,271.16324
0 days 14:59:59,6.0,156.0,276.0,211.72491
0 days 14:59:59,6.0,156.0,300.0,213.22833
0 days 14:59:59,6.0,156.0,324.0,-10.590425
0 days 14:59:59,6.0,156.0,348.0,210.99309
0 days 14:59:59,6.0,156.0,372.0,205.65517
0 days 14:59:59,6.0,156.0,396.0,212.13107
0 days 14:59:59,6.0,156.0,420.0,208.67535
0 days 14:59:59,6.0,156.0,444.0,209.46793
0 days 14:59:59,6.0,156.0,468.0,211.18301
0 days 14:59:59,6.0,156.0,492.0,-5.318231
0 days 14:59:59,6.0,156.0,516.0,218.36229
0 days 14:59:59,6.0,156.0,540.0,214.57053
0 days 14:59:59,6.0,156.0,564.0,214.9335
0 days 14:59:59,6.0,156.0,588.0,214.67557
0 days 14:59:59,6.0,156.0,612.0,217.52972
0 days 14:59:59,6.0,156.0,636.0,-15.009409
0 days 14:59:59,6.0,156.0,660.0,218.82314
0 days 14:59:59,6.0,156.0,684.0,218.50465
0 days 14:59:59,6.0,156.0,708.0,-14.858434
0 days 14:59:59,6.0,156.0,732.0,-11.515515
0 days 14:59:59,6.0,156.0,756.0,219.42732
0 days 14:59:59,6.0,156.0,780.0,-10.442395
0 days 14:59:59,6.0,156.0,804.0,217.46063
0 days 14:59:59,6.0,156.0,828.0,216.82275
0 days 14:59:59,6.0,156.0,852.0,220.35278
0 days 14:59:59,6.0,156.0,876.0,2.0529923
0 days 14:59:59,6.0,156.0,900.0,223.73512
0 days 14:59:59,6.0,156.0,924.0,221.5565
0 days 14:59:59,6.0,156.0,948.0,-7.624742
0 days 14:59:59,6.0,156.0,972.0,234.19582
0 days 14:59:59,6.0,156.0,996.0,228.0261
0 days 14:59:59,6.0,156.0,1020.0,6.7160544
0 days 14:59:59,6.0,156.0,1044.0,234.98871
0 days 14:59:59,6.0,156.0,1068.0,229.37372
0 days 14:59:59,6.0,156.0,1092.0,223.04997
0 days 14:59:59,6.0,156.0,1116.0,-21.211376
0 days 14:59:59,6.0,156.0,1140.0,2.1392338
0 days 14:59:59,6.0,156.0,1164.0,397.81747
0 days 14:59:59,6.0,156.0,1188.0,-18.722948
0 days 14:59:59,6.0,156.0,1212.0,396.9372
0 days 14:59:59,6.0,156.0,1236.0,-19.129063
0 days 14:59:59,6.0,156.0,1260.0,6.930798
0 days 14:59:59,6.0,156.0,1284.0,400.12625
0 days 14:59:59,6.0,156.0,1308.0,-18.607508
0 days 14:59:59,6.0,156.0,1332.0,3.3553588
0 days 14:59:59,6.0,156.0,1356.0,251.14392
0 days 14:59:59,6.0,156.0,1380.0,-53.279808
0 days 14:59:59,6.0,156.0,1404.0,-53.595608
0 days 14:59:59,6.0,156.0,1428.0,250.32011
0 days 14:59:59,6.0,156.0,1452.0,-26.568306
0 days 14:59:59,6.0,156.0,1476.0,248.40623
0 days 14:59:59,6.0,156.0,1500.0,248.67758
0 days 14:59:59,6.0,156.0,1524.0,263.93768
0 days 14:59:59,6.0,156.0,1548.0,237.93517
0 days 14:59:59,6.0,156.0,1572.0,-22.882952
0 days 14:59:59,6.0,156.0,1596.0,-62.554214
0 days 14:59:59,6.0,156.0,1620.0,352.00305
0 days 14:59:59,6.0,156.0,1644.0,240.95448
0 days 14:59:59,6.0,156.0,1668.0,243.34142
0 days 14:59:59,6.0,156.0,1692.0,362.6809
0 days 14:59:59,6.0,156.0,1716.0,272.40332
0 days 14:59:59,6.0,156.0,1740.0,236.6316
0 days 14:59:59,6.0,156.0,1764.0,-89.15815
0 days 14:59:59,6.0,156.0,1788.0,238.29216
0 days 14:59:59,6.0,156.0,1812.0,244.55089
0 days 14:59:59,6.0,156.0,1836.0,353.91754
0 days 14:59:59,6.0,156.0,1860.0,242.39073
0 days 14:59:59,6.0,156.0,1884.0,245.16077
0 days 14:59:59,6.0,156.0,1908.0,264.32678
0 days 14:59:59,6.0,156.0,1932.0,244.71342
0 days 14:59:59,6.0,156.0,1956.0,223.50664
0 days 14:59:59,6.0,156.0,1980.0,250.66794
0 days 14:59:59,6.0,156.0,2004.0,-196.9945
0 days 14:59:59,6.0,156.0,2028.0,250.39005
0 days 14:59:59,6.0,156.0,2052.0,248.42485
0 days 14:59:59,6.0,156.0,2076.0,-48.293938
0 days 14:59:59,6.0,156.0,2100.0,245.1634
0 days 14:59:59,6.0,156.0,2124.0,268.86343
0 days 14:59:59,6.0,156.0,2148.0,249.09897
0 days 14:59:59,6.0,156.0,2172.0,-49.247787
0 days 14:59:59,6.0,156.0,2196.0,264.37912
0 days 14:59:59,6.0,156.0,2220.0,262.4878
0 days 14:59:59,6.0,156.0,2244.0,271.4846
0 days 14:59:59,6.0,156.0,2268.0,246.13426
0 days 14:59:59,6.0,156.0,2292.0,-62.88574
0 days 14:59:59,6.0,156.0,2316.0,245.03368
0 days 14:59:59,6.0,156.0,2340.0,261.33588
0 days 14:59:59,6.0,156.0,2364.0,243.00284
0 days 14:59:59,6.0,156.0,2388.0,240.76239
0 days 14:59:59,6.0,156.0,2412.0,239.45932
0 days 14:59:59,6.0,156.0,2436.0,-62.358265
0 days 14:59:59,6.0,156.0,2460.0,246.9166
0 days 14:59:59,6.0,156.0,2484.0,263.4074
0 days 14:59:59,6.0,156.0,2508.0,292.54883
0 days 14:59:59,6.0,156.0,2532.0,239.84468
0 days 14:59:59,6.0,156.0,2556.0,242.6348
0 days 14:59:59,6.0,156.0,2580.0,242.53738
0 days 14:59:59,6.0,156.0,2604.0,250.87442
0 days 14:59:59,6.0,156.0,2628.0,277.8294
0 days 14:59:59,6.0,156.0,2652.0,223.24373
0 days 14:59:59,6.0,156.0,2676.0,-68.97759
0 days 14:59:59,6.0,156.0,2700.0,249.49571
0 days 14:59:59,6.0,156.0,2724.0,356.11655
0 days 14:59:59,6.0,156.0,2748.0,245.44028
0 days 14:59:59,6.0,156.0,2772.0,330.4793
0 days 14:59:59,6.0,156.0,2796.0,242.33195
0 days 14:59:59,6.0,156.0,2820.0,268.3907
0 days 14:59:59,6.0,156.0,2844.0,245.3487
0 days 14:59:59,6.0,156.0,2868.0,-43.72681
0 days 14:59:59,6.0,156.0,2892.0,297.4665
0 days 14:59:59,6.0,156.0,2916.0,244.7721
0 days 14:59:59,6.0,156.0,2940.0,244.39223
0 days 14:59:59,6.0,156.0,2964.0,363.2582
0 days 14:59:59,6.0,156.0,2988.0,247.84306
0 days 14:59:59,6.0,156.0,3012.0,248.0829
0 days 14:59:59,6.0,156.0,3036.0,246.8919
0 days 14:59:59,6.0,156.0,3060.0,247.7959
0 days 14:59:59,6.0,180.0,12.0,413.41547
0 days 14:59:59,6.0,180.0,36.0,431.97824
0 days 14:59:59,6.0,180.0,60.0,391.8079
0 days 14:59:59,6.0,180.0,84.0,394.83127
0 days 14:59:59,6.0,180.0,108.0,420.9114
0 days 14:59:59,6.0,180.0,132.0,397.96155
0 days 14:59:59,6.0,180.0,156.0,418.51703
0 days 14:59:59,6.0,180.0,180.0,394.71558
0 days 14:59:59,6.0,180.0,204.0,412.51212
0 days 14:59:59,6.0,180.0,228.0,398.965
0 days 14:59:59,6.0,180.0,252.0,233.96498
0 days 14:59:59,6.0,180.0,276.0,211.08905
0 days 14:59:59,6.0,180.0,300.0,212.96205
0 days 14:59:59,6.0,180.0,324.0,-10.837722
0 days 14:59:59,6.0,180.0,348.0,210.67012
0 days 14:59:59,6.0,180.0,372.0,206.41638
0 days 14:59:59,6.0,180.0,396.0,211.42136
0 days 14:59:59,6.0,180.0,420.0,208.15039
0 days 14:59:59,6.0,180.0,444.0,209.38007
0 days 14:59:59,6.0,180.0,468.0,212.02849
0 days 14:59:59,6.0,180.0,492.0,-6.0037913
0 days 14:59:59,6.0,180.0,516.0,217.05684
0 days 14:59:59,6.0,180.0,540.0,213.73251
0 days 14:59:59,6.0,180.0,564.0,214.16005
0 days 14:59:59,6.0,180.0,588.0,214.34555
0 days 14:59:59,6.0,180.0,612.0,217.57874
0 days 14:59:59,6.0,180.0,636.0,-14.669987
0 days 14:59:59,6.0,180.0,660.0,218.533
0 days 14:59:59,6.0,180.0,684.0,218.36778
0 days 14:59:59,6.0,180.0,708.0,-15.000398
0 days 14:59:59,6.0,180.0,732.0,-8.549765
0 days 14:59:59,6.0,180.0,756.0,220.54785
0 days 14:59:59,6.0,180.0,780.0,-5.4644613
0 days 14:59:59,6.0,180.0,804.0,217.80876
0 days 14:59:59,6.0,180.0,828.0,218.3697
0 days 14:59:59,6.0,180.0,852.0,220.21837
0 days 14:59:59,6.0,180.0,876.0,221.37088
0 days 14:59:59,6.0,180.0,900.0,-15.38545
0 days 14:59:59,6.0,180.0,924.0,222.77782
0 days 14:59:59,6.0,180.0,948.0,3.038127
0 days 14:59:59,6.0,180.0,972.0,266.4045
0 days 14:59:59,6.0,180.0,996.0,222.71823
0 days 14:59:59,6.0,180.0,1020.0,-22.999435
0 days 14:59:59,6.0,180.0,1044.0,225.78242
0 days 14:59:59,6.0,180.0,1068.0,-20.969046
0 days 14:59:59,6.0,180.0,1092.0,220.70615
0 days 14:59:59,6.0,180.0,1116.0,-18.250324
0 days 14:59:59,6.0,180.0,1140.0,6.2711983
0 days 14:59:59,6.0,180.0,1164.0,398.71475
0 days 14:59:59,6.0,180.0,1188.0,-18.084854
0 days 14:59:59,6.0,180.0,1212.0,395.88577
0 days 14:59:59,6.0,180.0,1236.0,-18.650597
0 days 14:59:59,6.0,180.0,1260.0,397.69913
0 days 14:59:59,6.0,180.0,1284.0,-21.401575
0 days 14:59:59,6.0,180.0,1308.0,-4.939247
0 days 14:59:59,6.0,180.0,1332.0,2.4042103
0 days 14:59:59,6.0,180.0,1356.0,246.7002
0 days 14:59:59,6.0,180.0,1380.0,-30.272667
0 days 14:59:59,6.0,180.0,1404.0,329.05453
0 days 14:59:59,6.0,180.0,1428.0,258.0016
0 days 14:59:59,6.0,180.0,1452.0,259.30188
0 days 14:59:59,6.0,180.0,1476.0,-44.4894
0 days 14:59:59,6.0,180.0,1500.0,245.74031
0 days 14:59:59,6.0,180.0,1524.0,241.71391
0 days 14:59:59,6.0,180.0,1548.0,233.18153
0 days 14:59:59,6.0,180.0,1572.0,-20.500658
0 days 14:59:59,6.0,180.0,1596.0,-60.014973
0 days 14:59:59,6.0,180.0,1620.0,355.21613
0 days 14:59:59,6.0,180.0,1644.0,244.06679
0 days 14:59:59,6.0,180.0,1668.0,248.92545
0 days 14:59:59,6.0,180.0,1692.0,253.31508
0 days 14:59:59,6.0,180.0,1716.0,364.68964
0 days 14:59:59,6.0,180.0,1740.0,234.4219
0 days 14:59:59,6.0,180.0,1764.0,342.47147
0 days 14:59:59,6.0,180.0,1788.0,348.8734
0 days 14:59:59,6.0,180.0,1812.0,275.4161
0 days 14:59:59,6.0,180.0,1836.0,236.41429
0 days 14:59:59,6.0,180.0,1860.0,-60.86524
0 days 14:59:59,6.0,180.0,1884.0,358.30023
0 days 14:59:59,6.0,180.0,1908.0,254.91989
0 days 14:59:59,6.0,180.0,1932.0,275.90753
0 days 14:59:59,6.0,180.0,1956.0,248.121
0 days 14:59:59,6.0,180.0,1980.0,230.9295
0 days 14:59:59,6.0,180.0,2004.0,248.85342
0 days 14:59:59,6.0,180.0,2028.0,369.59412
0 days 14:59:59,6.0,180.0,2052.0,250.66747
0 days 14:59:59,6.0,180.0,2076.0,-29.774357
0 days 14:59:59,6.0,180.0,2100.0,250.46942
0 days 14:59:59,6.0,180.0,2124.0,254.57591
0 days 14:59:59,6.0,180.0,2148.0,253.07082
0 days 14:59:59,6.0,180.0,2172.0,259.83112
0 days 14:59:59,6.0,180.0,2196.0,371.65604
0 days 14:59:59,6.0,180.0,2220.0,282.12982
0 days 14:59:59,6.0,180.0,2244.0,271.12238
0 days 14:59:59,6.0,180.0,2268.0,244.57587
0 days 14:59:59,6.0,180.0,2292.0,-61.243015
0 days 14:59:59,6.0,180.0,2316.0,243.50081
0 days 14:59:59,6.0,180.0,2340.0,262.51315
0 days 14:59:59,6.0,180.0,2364.0,243.17824
0 days 14:59:59,6.0,180.0,2388.0,243.14375
0 days 14:59:59,6.0,180.0,2412.0,211.3905
0 days 14:59:59,6.0,180.0,2436.0,-42.11231
0 days 14:59:59,6.0,180.0,2460.0,285.07867
0 days 14:59:59,6.0,180.0,2484.0,240.48807
